id_cliente,fecha_hora,nombre,email,telefono,ciudad,tipo_cliente,sucursal_preferida
C-3B71D70158,2026-09-11 18:39:59,Ricardo Flores,ricardo.flores.21@obelie.mx,3365071760,Tlajomulco,nuevo,Sur
C-4F31E1D4FD,2026-09-11 18:39:59,Sofia Ramirez,sofia.ramirez.84@obelie.mx,3395948365,Guadalajara,frecuente,Plaza Obelie
C-03EB21CBD6,2026-09-11 18:40:00,Sofia Ramirez,sofia.ramirez.62@obelie.mx,3365179508,Zapopan,nuevo,Sur
C-0AB643EFDC,2026-09-11 18:40:01,Sofia Ramirez,sofia.ramirez.32@obelie.mx,3345872761,Guadalajara,evento,Sur
C-50D5D1B559,2026-09-11 18:40:02,Fernando Diaz,fernando.diaz.41@obelie.mx,3370633575,Zapopan,nuevo,Plaza Obelie
C-512C6C8BD5,2026-09-11 18:40:02,Elena Vargas,elena.vargas.22@obelie.mx,3338696937,Tlaquepaque,evento,Sur
C-F97D9CABD1,2026-09-11 18:40:02,Hugo Salazar,hugo.salazar.53@obelie.mx,3378982463,Tonalá,nuevo,Plaza Obelie
C-CA1E6CDCC5,2026-09-11 18:40:03,Fernando Diaz,fernando.diaz.74@obelie.mx,3357078363,Tonalá,evento,Norte
C-0D30CC6323,2026-09-11 18:40:04,Fernando Diaz,fernando.diaz.78@obelie.mx,3382471462,Tlaquepaque,frecuente,Sur
C-1BEEDCAF28,2026-09-11 18:40:04,Ricardo Flores,ricardo.flores.56@obelie.mx,3399487275,Tlajomulco,mayoreo,Norte
C-2283029ACE,2026-09-11 18:40:05,Paola Nunez,paola.nunez.44@obelie.mx,3365875177,Tlaquepaque,nuevo,Centro
C-6565FCC5A0,2026-09-11 18:40:06,Andres Molina,andres.molina.53@obelie.mx,3367778347,Tonalá,evento,Plaza Obelie
C-39E1C790BC,2026-09-11 18:40:07,Andres Molina,andres.molina.29@obelie.mx,3336397394,Guadalajara,frecuente,Norte
C-D26D5205B6,2026-09-11 18:40:07,Fernando Diaz,fernando.diaz.19@obelie.mx,3341415253,Tlajomulco,evento,Centro
C-5D75ED134E,2026-09-11 18:40:08,Fernando Diaz,fernando.diaz.37@obelie.mx,3327322017,Guadalajara,mayoreo,Plaza Obelie
C-8668CA6E98,2026-09-11 18:40:09,Sofia Ramirez,sofia.ramirez.82@obelie.mx,3356901009,Tlaquepaque,mayoreo,Norte
C-A14BED4308,2026-09-11 18:40:10,Fernando Diaz,fernando.diaz.88@obelie.mx,3332808541,Tonalá,evento,Norte
C-6895255BD1,2026-09-11 18:40:10,Andres Molina,andres.molina.58@obelie.mx,3352139098,Zapopan,nuevo,Centro
C-264D9CF9BE,2026-09-11 18:40:11,Jorge Castillo,jorge.castillo.43@obelie.mx,3328664406,Tlaquepaque,mayoreo,Centro
C-7EC6CD57E3,2026-09-11 18:40:11,Mateo Aguilar,mateo.aguilar.42@obelie.mx,3338348495,Tlajomulco,nuevo,Norte
C-D1454F5D34,2026-09-11 18:40:12,Daniela Pineda,daniela.pineda.42@obelie.mx,3388256698,Tlaquepaque,mayoreo,Centro
C-E03FD153A1,2026-09-11 18:40:12,Valeria Ortiz,valeria.ortiz.49@obelie.mx,3321819787,Tonalá,evento,Centro
C-5DDA15B94F,2026-09-11 18:40:13,Fernando Diaz,fernando.diaz.44@obelie.mx,3345533947,Tlajomulco,nuevo,Sur
C-7A054C5A9F,2026-09-11 18:40:13,Valeria Ortiz,valeria.ortiz.14@obelie.mx,3358332969,Tonalá,evento,Centro
C-913073C113,2026-09-11 18:40:14,Ricardo Flores,ricardo.flores.58@obelie.mx,3325954251,Zapopan,frecuente,Plaza Obelie
C-1C31201E0E,2026-09-11 18:40:15,Hugo Salazar,hugo.salazar.55@obelie.mx,3346966581,Tlaquepaque,evento,Centro
C-64C11A9B9A,2026-09-11 18:40:16,Jorge Castillo,jorge.castillo.64@obelie.mx,3317578543,Tlaquepaque,frecuente,Centro
C-BD17FAF925,2026-09-11 18:40:16,Hugo Salazar,hugo.salazar.85@obelie.mx,3381323746,Tlajomulco,mayoreo,Norte
C-82B1B03496,2026-09-11 18:40:17,Valeria Ortiz,valeria.ortiz.47@obelie.mx,3380061967,Tlajomulco,frecuente,Plaza Obelie
C-16335C3ACC,2026-09-11 18:40:18,Valeria Ortiz,valeria.ortiz.11@obelie.mx,3364504728,Tlajomulco,nuevo,Norte
C-9373583DCB,2026-09-11 18:40:18,Ricardo Flores,ricardo.flores.63@obelie.mx,3335514323,Tonalá,frecuente,Plaza Obelie
C-673FD653B5,2026-09-11 18:40:19,Mateo Aguilar,mateo.aguilar.23@obelie.mx,3374181090,Guadalajara,evento,Centro
C-88F954C6E1,2026-09-11 18:40:19,Elena Vargas,elena.vargas.80@obelie.mx,3318402779,Guadalajara,mayoreo,Centro
C-D7159B4B57,2026-09-11 18:40:20,Fernando Diaz,fernando.diaz.89@obelie.mx,3323952495,Tonalá,evento,Plaza Obelie
C-848A49358E,2026-09-11 18:40:21,Daniela Pineda,daniela.pineda.79@obelie.mx,3337973597,Zapopan,nuevo,Norte
C-17C6130D8F,2026-09-11 18:40:22,Daniela Pineda,daniela.pineda.92@obelie.mx,3315006373,Tlajomulco,evento,Norte
C-472B5DCDB8,2026-09-11 18:40:22,Fernando Diaz,fernando.diaz.53@obelie.mx,3342898706,Tlaquepaque,mayoreo,Centro
C-13EA8F7E24,2026-09-11 18:40:23,Andres Molina,andres.molina.94@obelie.mx,3354167532,Tlaquepaque,frecuente,Plaza Obelie
C-C32C60D61A,2026-09-11 18:40:23,Ricardo Flores,ricardo.flores.54@obelie.mx,3395307750,Guadalajara,evento,Plaza Obelie
C-3611776431,2026-09-11 18:40:24,Fernando Diaz,fernando.diaz.87@obelie.mx,3344144427,Tlajomulco,frecuente,Plaza Obelie
C-6F00528D6C,2026-09-11 18:40:24,Jorge Castillo,jorge.castillo.76@obelie.mx,3372466187,Guadalajara,evento,Norte
C-BBF1757559,2026-09-11 18:40:25,Camila Herrera,camila.herrera.79@obelie.mx,3397703193,Zapopan,nuevo,Norte
C-EC56E3C625,2026-09-11 18:40:26,Daniela Pineda,daniela.pineda.59@obelie.mx,3396253929,Tlaquepaque,frecuente,Centro
C-0ABB2203B1,2026-09-11 18:40:27,Daniela Pineda,daniela.pineda.63@obelie.mx,3357624522,Tlaquepaque,evento,Sur
C-C569679D85,2026-09-11 18:40:27,Hugo Salazar,hugo.salazar.82@obelie.mx,3350728535,Tlaquepaque,mayoreo,Norte
C-C441AB00E7,2026-09-11 18:40:28,Fernando Diaz,fernando.diaz.96@obelie.mx,3365662582,Tlaquepaque,mayoreo,Plaza Obelie
C-1A474F5F66,2026-09-11 18:40:28,Sofia Ramirez,sofia.ramirez.41@obelie.mx,3345248786,Tlaquepaque,evento,Norte
C-DCEF98B91B,2026-09-11 18:40:29,Jorge Castillo,jorge.castillo.79@obelie.mx,3324563653,Zapopan,frecuente,Norte
C-AC78B7E6B4,2026-09-11 18:40:30,Andres Molina,andres.molina.22@obelie.mx,3332115797,Zapopan,evento,Norte
C-9BCE2F9272,2026-09-11 18:40:30,Andres Molina,andres.molina.33@obelie.mx,3349434789,Zapopan,evento,Plaza Obelie
C-93141308B7,2026-09-11 18:40:31,Sofia Ramirez,sofia.ramirez.24@obelie.mx,3344131771,Zapopan,frecuente,Centro
C-5AF28BA2E9,2026-09-11 18:40:32,Jorge Castillo,jorge.castillo.43@obelie.mx,3364088102,Tonalá,evento,Plaza Obelie
C-07DF183EF4,2026-09-11 18:40:33,Valeria Ortiz,valeria.ortiz.99@obelie.mx,3358883054,Guadalajara,nuevo,Centro
C-C8BC42BF68,2026-09-11 18:40:34,Jorge Castillo,jorge.castillo.52@obelie.mx,3347895383,Tlajomulco,frecuente,Centro
C-F16A8A49EB,2026-09-11 18:40:34,Paola Nunez,paola.nunez.35@obelie.mx,3322706988,Tlaquepaque,nuevo,Plaza Obelie
C-BCB6671B09,2026-09-11 18:40:35,Valeria Ortiz,valeria.ortiz.79@obelie.mx,3387042066,Tlaquepaque,mayoreo,Norte
C-6A1665BB6E,2026-09-11 18:40:35,Camila Herrera,camila.herrera.91@obelie.mx,3350596559,Tlaquepaque,frecuente,Plaza Obelie
C-49A7558B97,2026-09-11 18:40:36,Mateo Aguilar,mateo.aguilar.67@obelie.mx,3366435406,Tlaquepaque,mayoreo,Norte
C-A1E76FCD8F,2026-09-11 18:40:37,Elena Vargas,elena.vargas.73@obelie.mx,3383902096,Tlaquepaque,frecuente,Norte
C-3E5C9E46FB,2026-09-11 18:40:37,Elena Vargas,elena.vargas.67@obelie.mx,3341264530,Guadalajara,nuevo,Norte
C-0BF1DE0440,2026-09-11 18:40:38,Daniela Pineda,daniela.pineda.37@obelie.mx,3335049734,Tlaquepaque,evento,Plaza Obelie
C-65536B5B95,2026-09-11 18:40:39,Sofia Ramirez,sofia.ramirez.59@obelie.mx,3376695666,Tlajomulco,frecuente,Norte
C-FF684E487A,2026-09-11 18:40:40,Paola Nunez,paola.nunez.35@obelie.mx,3357243464,Tlaquepaque,evento,Sur
C-7BB65FB5D1,2026-09-11 18:40:41,Valeria Ortiz,valeria.ortiz.83@obelie.mx,3332235713,Tonalá,evento,Norte
C-274B04CDB8,2026-09-11 18:40:41,Paola Nunez,paola.nunez.44@obelie.mx,3392609209,Zapopan,evento,Centro
C-A089445855,2026-09-11 18:40:42,Paola Nunez,paola.nunez.51@obelie.mx,3354477185,Tlajomulco,mayoreo,Sur
C-72152892BD,2026-09-11 18:40:43,Paola Nunez,paola.nunez.13@obelie.mx,3347754559,Zapopan,evento,Centro
C-8507C69015,2026-09-11 18:40:43,Andres Molina,andres.molina.11@obelie.mx,3318885237,Zapopan,nuevo,Sur
C-86204DC7F9,2026-09-11 18:40:44,Mateo Aguilar,mateo.aguilar.84@obelie.mx,3377104752,Guadalajara,frecuente,Sur
C-55AE43E7B8,2026-09-11 18:40:44,Elena Vargas,elena.vargas.52@obelie.mx,3333513019,Tlajomulco,evento,Sur
C-F6A22DA01A,2026-09-11 18:40:45,Elena Vargas,elena.vargas.92@obelie.mx,3356047815,Tlajomulco,frecuente,Norte
C-2DA57C47A4,2026-09-11 18:40:46,Elena Vargas,elena.vargas.32@obelie.mx,3324275680,Tonalá,evento,Centro
C-DA00C397D1,2026-09-11 18:40:46,Andres Molina,andres.molina.21@obelie.mx,3334713658,Guadalajara,evento,Sur
C-B88CE4C6EB,2026-09-11 18:40:47,Andres Molina,andres.molina.34@obelie.mx,3328274601,Guadalajara,frecuente,Norte
C-8F95B104DA,2026-09-11 18:40:47,Ricardo Flores,ricardo.flores.11@obelie.mx,3318646264,Tlaquepaque,nuevo,Norte
C-D7AEBE08B8,2026-09-11 18:40:48,Fernando Diaz,fernando.diaz.33@obelie.mx,3357598823,Tonalá,frecuente,Centro
C-9DDBD6E16F,2026-09-11 18:40:49,Sofia Ramirez,sofia.ramirez.37@obelie.mx,3334697374,Zapopan,evento,Sur
C-E6A782E857,2026-09-11 18:40:50,Daniela Pineda,daniela.pineda.37@obelie.mx,3387265775,Guadalajara,evento,Centro
C-C611332E53,2026-09-11 18:40:50,Fernando Diaz,fernando.diaz.20@obelie.mx,3392259018,Tlaquepaque,nuevo,Sur
C-A42A8DD76E,2026-09-11 18:40:51,Fernando Diaz,fernando.diaz.38@obelie.mx,3393735965,Tlajomulco,nuevo,Norte
C-7B5F57A76D,2026-09-11 18:40:52,Andres Molina,andres.molina.66@obelie.mx,3366059757,Tlaquepaque,mayoreo,Norte
C-400B232A84,2026-09-11 18:40:52,Elena Vargas,elena.vargas.54@obelie.mx,3331756893,Guadalajara,frecuente,Norte
C-21748A7B0F,2026-09-11 18:40:53,Fernando Diaz,fernando.diaz.35@obelie.mx,3330849652,Guadalajara,nuevo,Plaza Obelie
C-F7E2418EC4,2026-09-11 18:40:53,Mateo Aguilar,mateo.aguilar.27@obelie.mx,3356769661,Tlaquepaque,nuevo,Norte
C-DE3848F7B5,2026-09-11 18:40:54,Elena Vargas,elena.vargas.38@obelie.mx,3366714597,Tlajomulco,nuevo,Norte
C-80588AEB7C,2026-09-11 18:40:55,Sofia Ramirez,sofia.ramirez.52@obelie.mx,3312545732,Tlajomulco,nuevo,Plaza Obelie
C-0413723EC3,2026-09-11 18:40:55,Mateo Aguilar,mateo.aguilar.14@obelie.mx,3343373122,Tlajomulco,mayoreo,Norte
C-78D422FC0A,2026-09-11 18:40:56,Jorge Castillo,jorge.castillo.81@obelie.mx,3345475954,Tonalá,mayoreo,Plaza Obelie
C-599784B07B,2026-09-11 18:40:57,Hugo Salazar,hugo.salazar.81@obelie.mx,3316271486,Tonalá,nuevo,Centro
C-0425EFC8C8,2026-09-11 18:40:58,Jorge Castillo,jorge.castillo.35@obelie.mx,3361846643,Tlajomulco,mayoreo,Norte
C-3987C66FAB,2026-09-11 18:40:58,Paola Nunez,paola.nunez.36@obelie.mx,3383997964,Tonalá,nuevo,Centro
C-7E71669437,2026-09-11 18:40:59,Jorge Castillo,jorge.castillo.20@obelie.mx,3389913471,Guadalajara,frecuente,Norte
C-30E43B81AE,2026-09-11 18:41:00,Ricardo Flores,ricardo.flores.30@obelie.mx,3399639792,Tlajomulco,mayoreo,Centro
C-CE00C2F32B,2026-09-11 18:41:00,Elena Vargas,elena.vargas.57@obelie.mx,3393722388,Tlajomulco,nuevo,Centro
C-DDCCD28BA3,2026-09-11 18:41:01,Ricardo Flores,ricardo.flores.35@obelie.mx,3337249842,Tonalá,evento,Sur
C-86581E5BA6,2026-09-11 18:41:02,Sofia Ramirez,sofia.ramirez.25@obelie.mx,3383077899,Tlaquepaque,frecuente,Sur
C-2C364E7FA1,2026-09-11 18:41:02,Ricardo Flores,ricardo.flores.79@obelie.mx,3356015007,Zapopan,frecuente,Plaza Obelie
C-5024A23BF2,2026-09-11 18:41:03,Andres Molina,andres.molina.29@obelie.mx,3328291978,Tlajomulco,mayoreo,Plaza Obelie
C-0CFC04812C,2026-09-11 18:41:04,Elena Vargas,elena.vargas.39@obelie.mx,3343782944,Tonalá,mayoreo,Centro
C-8C1AF691C9,2026-09-11 18:41:04,Jorge Castillo,jorge.castillo.85@obelie.mx,3372697009,Tonalá,mayoreo,Centro
C-429396513B,2026-09-11 18:41:05,Andres Molina,andres.molina.54@obelie.mx,3331409015,Tlajomulco,evento,Norte
C-90DBA45F5F,2026-09-11 18:41:05,Andres Molina,andres.molina.21@obelie.mx,3312846350,Guadalajara,frecuente,Centro
C-A159425DD3,2026-09-11 18:41:06,Andres Molina,andres.molina.30@obelie.mx,3375689438,Tlaquepaque,nuevo,Sur
C-E6EC18FBEE,2026-09-11 18:41:07,Andres Molina,andres.molina.98@obelie.mx,3333737390,Zapopan,frecuente,Norte
C-572FA19F32,2026-09-11 18:41:08,Daniela Pineda,daniela.pineda.77@obelie.mx,3386168047,Tlajomulco,frecuente,Norte
C-6A6D6D0B74,2026-09-11 18:41:08,Sofia Ramirez,sofia.ramirez.70@obelie.mx,3322553572,Tonalá,nuevo,Plaza Obelie
C-707D88EA9D,2026-09-11 18:41:09,Hugo Salazar,hugo.salazar.83@obelie.mx,3329811514,Tlajomulco,nuevo,Sur
C-8F7C63A478,2026-09-11 18:41:10,Andres Molina,andres.molina.90@obelie.mx,3351228471,Guadalajara,nuevo,Norte
C-EF8D4A6BFA,2026-09-11 18:41:10,Elena Vargas,elena.vargas.42@obelie.mx,3364097235,Tlajomulco,mayoreo,Plaza Obelie
C-B8054A2DA6,2026-09-11 18:41:11,Jorge Castillo,jorge.castillo.64@obelie.mx,3392064217,Tonalá,frecuente,Centro
C-3FC0AEFA49,2026-09-11 18:41:12,Jorge Castillo,jorge.castillo.24@obelie.mx,3351595180,Zapopan,nuevo,Norte
C-167CC47D68,2026-09-11 18:41:12,Ricardo Flores,ricardo.flores.14@obelie.mx,3367703793,Zapopan,nuevo,Plaza Obelie
C-779E0B44D3,2026-09-11 18:41:13,Hugo Salazar,hugo.salazar.46@obelie.mx,3380736893,Zapopan,evento,Centro
C-EBC43EAAE3,2026-09-11 18:41:14,Daniela Pineda,daniela.pineda.42@obelie.mx,3371452159,Guadalajara,evento,Sur
C-CF175E2F5F,2026-09-11 18:41:14,Daniela Pineda,daniela.pineda.17@obelie.mx,3362013922,Zapopan,mayoreo,Centro
C-141E4C83DD,2026-09-11 18:41:15,Daniela Pineda,daniela.pineda.36@obelie.mx,3373961130,Tlaquepaque,frecuente,Plaza Obelie
C-72F0EBB8DB,2026-09-11 18:41:16,Camila Herrera,camila.herrera.47@obelie.mx,3318973946,Tlaquepaque,mayoreo,Centro
C-39469F953C,2026-09-11 18:41:17,Fernando Diaz,fernando.diaz.15@obelie.mx,3366523071,Tlaquepaque,frecuente,Centro
C-EF5CA85C95,2026-09-11 18:41:17,Paola Nunez,paola.nunez.59@obelie.mx,3398622227,Zapopan,nuevo,Centro
C-72F44AE12C,2026-09-11 18:41:18,Paola Nunez,paola.nunez.98@obelie.mx,3398206266,Tonalá,nuevo,Centro
C-D1B022AF40,2026-09-11 18:41:18,Elena Vargas,elena.vargas.48@obelie.mx,3374116505,Guadalajara,nuevo,Plaza Obelie
C-DDEBE61B50,2026-09-11 18:41:19,Sofia Ramirez,sofia.ramirez.69@obelie.mx,3356774281,Tlaquepaque,mayoreo,Norte
C-1FBF471B49,2026-09-11 18:41:19,Sofia Ramirez,sofia.ramirez.22@obelie.mx,3355296212,Tlaquepaque,frecuente,Sur
C-8DFECCB02D,2026-09-11 18:41:20,Elena Vargas,elena.vargas.33@obelie.mx,3325087702,Tonalá,frecuente,Plaza Obelie
C-5ACD73E620,2026-09-11 18:41:21,Fernando Diaz,fernando.diaz.89@obelie.mx,3320793578,Zapopan,mayoreo,Centro
C-B92E470A3D,2026-09-11 18:41:21,Valeria Ortiz,valeria.ortiz.66@obelie.mx,3338885413,Zapopan,nuevo,Norte
C-45B07C94CB,2026-09-11 18:41:22,Mateo Aguilar,mateo.aguilar.83@obelie.mx,3351399158,Guadalajara,nuevo,Norte
C-0CB82891A4,2026-09-11 18:41:23,Elena Vargas,elena.vargas.44@obelie.mx,3394643758,Guadalajara,evento,Norte
C-18C4B0B683,2026-09-11 18:41:24,Sofia Ramirez,sofia.ramirez.52@obelie.mx,3355479713,Guadalajara,nuevo,Plaza Obelie
C-A55ADAEC0A,2026-09-11 18:41:24,Daniela Pineda,daniela.pineda.66@obelie.mx,3376365447,Tlajomulco,nuevo,Plaza Obelie
C-42BFA03F05,2026-09-11 18:41:25,Valeria Ortiz,valeria.ortiz.29@obelie.mx,3319381271,Tlajomulco,evento,Sur
C-DF0FEF90A7,2026-09-11 18:41:26,Paola Nunez,paola.nunez.45@obelie.mx,3362736686,Zapopan,evento,Plaza Obelie
C-A60498E378,2026-09-11 18:41:26,Valeria Ortiz,valeria.ortiz.74@obelie.mx,3389334381,Guadalajara,frecuente,Centro
C-6C6D3FF801,2026-09-11 18:41:27,Valeria Ortiz,valeria.ortiz.71@obelie.mx,3399533564,Tonalá,evento,Sur
C-0E50468DA0,2026-09-11 18:41:28,Daniela Pineda,daniela.pineda.27@obelie.mx,3343345095,Tlaquepaque,nuevo,Plaza Obelie
C-C286CFD5E9,2026-09-11 18:41:28,Mateo Aguilar,mateo.aguilar.10@obelie.mx,3368066470,Tlajomulco,frecuente,Plaza Obelie
C-96EB6E840F,2026-09-11 18:41:29,Elena Vargas,elena.vargas.63@obelie.mx,3384287297,Tlaquepaque,frecuente,Norte
C-986EC98A3D,2026-09-11 18:41:30,Paola Nunez,paola.nunez.93@obelie.mx,3353178839,Tlajomulco,evento,Centro
C-7342074894,2026-09-11 18:41:31,Andres Molina,andres.molina.61@obelie.mx,3383346066,Tlajomulco,mayoreo,Sur
C-ADFDC5352C,2026-09-11 18:41:31,Paola Nunez,paola.nunez.56@obelie.mx,3356191841,Tonalá,mayoreo,Norte
C-E8A6EB59DD,2026-09-11 18:41:32,Fernando Diaz,fernando.diaz.95@obelie.mx,3384675955,Tlajomulco,evento,Sur
C-0E6904EA25,2026-09-11 18:41:33,Daniela Pineda,daniela.pineda.96@obelie.mx,3365025783,Tlaquepaque,evento,Sur
C-D4F28260F2,2026-09-11 18:41:33,Mateo Aguilar,mateo.aguilar.95@obelie.mx,3348455097,Tonalá,mayoreo,Norte
C-F0A2D2ED0A,2026-09-11 18:41:34,Paola Nunez,paola.nunez.22@obelie.mx,3396168918,Tlajomulco,frecuente,Centro
C-31A108EA3B,2026-09-11 18:41:35,Mateo Aguilar,mateo.aguilar.62@obelie.mx,3337947876,Tlaquepaque,nuevo,Centro
C-61B0848BE1,2026-09-11 18:41:35,Sofia Ramirez,sofia.ramirez.58@obelie.mx,3338942585,Tonalá,nuevo,Centro
C-5903A147FB,2026-09-11 18:41:36,Daniela Pineda,daniela.pineda.88@obelie.mx,3393936785,Tonalá,evento,Norte
C-1980C1DB90,2026-09-11 18:41:36,Fernando Diaz,fernando.diaz.10@obelie.mx,3398262131,Guadalajara,evento,Plaza Obelie
C-215795CB3C,2026-09-11 18:41:37,Andres Molina,andres.molina.81@obelie.mx,3386898033,Tlaquepaque,mayoreo,Centro
C-944C5B9A99,2026-09-11 18:41:38,Daniela Pineda,daniela.pineda.62@obelie.mx,3391706256,Guadalajara,mayoreo,Plaza Obelie
C-6B86025828,2026-09-11 18:41:38,Sofia Ramirez,sofia.ramirez.78@obelie.mx,3380509162,Guadalajara,frecuente,Sur
C-A6E95617F7,2026-09-11 18:41:39,Hugo Salazar,hugo.salazar.19@obelie.mx,3362248318,Tonalá,frecuente,Centro
C-888306F2E7,2026-09-11 18:41:40,Elena Vargas,elena.vargas.82@obelie.mx,3391911235,Tlaquepaque,frecuente,Norte
C-C3745074D6,2026-09-11 18:41:40,Paola Nunez,paola.nunez.93@obelie.mx,3362917044,Zapopan,evento,Norte
C-8FFA6DBA06,2026-09-11 18:41:41,Andres Molina,andres.molina.47@obelie.mx,3374635281,Guadalajara,frecuente,Norte
C-50D9FE131E,2026-09-11 18:41:41,Jorge Castillo,jorge.castillo.41@obelie.mx,3315111613,Tlajomulco,nuevo,Centro
C-62BF0A315F,2026-09-11 18:41:42,Camila Herrera,camila.herrera.81@obelie.mx,3358133477,Tlajomulco,frecuente,Centro
C-486D61A979,2026-09-11 18:41:42,Elena Vargas,elena.vargas.59@obelie.mx,3355599549,Guadalajara,evento,Sur
C-8ABFEF6076,2026-09-11 18:41:43,Fernando Diaz,fernando.diaz.19@obelie.mx,3339151305,Zapopan,frecuente,Plaza Obelie
C-15AFA86C53,2026-09-11 18:41:44,Elena Vargas,elena.vargas.69@obelie.mx,3338698632,Guadalajara,mayoreo,Norte
C-1BF2F44E5E,2026-09-11 18:41:44,Andres Molina,andres.molina.49@obelie.mx,3365521659,Tlaquepaque,mayoreo,Norte
C-7D3D1E8B61,2026-09-11 18:41:45,Sofia Ramirez,sofia.ramirez.98@obelie.mx,3354759401,Tonalá,mayoreo,Centro
C-6FC659AD9A,2026-09-11 18:41:46,Jorge Castillo,jorge.castillo.44@obelie.mx,3385329343,Guadalajara,evento,Centro
C-C0D271412F,2026-09-11 18:41:47,Sofia Ramirez,sofia.ramirez.40@obelie.mx,3382411815,Tlaquepaque,frecuente,Norte
C-9695689E58,2026-09-11 18:41:47,Elena Vargas,elena.vargas.86@obelie.mx,3372557245,Tonalá,nuevo,Norte
C-C12727FED7,2026-09-11 18:41:48,Daniela Pineda,daniela.pineda.79@obelie.mx,3371061099,Tonalá,mayoreo,Norte
C-7C2C7BA722,2026-09-11 18:41:48,Fernando Diaz,fernando.diaz.37@obelie.mx,3372037718,Tlaquepaque,nuevo,Sur
C-3044B8C7BF,2026-09-11 18:41:49,Ricardo Flores,ricardo.flores.59@obelie.mx,3393249237,Tlaquepaque,evento,Norte
C-C10AC4CC21,2026-09-11 18:41:50,Valeria Ortiz,valeria.ortiz.21@obelie.mx,3335917975,Tlaquepaque,mayoreo,Sur
C-BF52A5E57B,2026-09-11 18:41:50,Andres Molina,andres.molina.82@obelie.mx,3318372056,Zapopan,evento,Sur
C-D73699BE88,2026-09-11 18:41:51,Elena Vargas,elena.vargas.18@obelie.mx,3393351091,Zapopan,evento,Norte
C-697FDC44F5,2026-09-11 18:41:52,Ricardo Flores,ricardo.flores.46@obelie.mx,3318492859,Tlaquepaque,frecuente,Plaza Obelie
C-B2C2D48016,2026-09-11 18:41:52,Ricardo Flores,ricardo.flores.24@obelie.mx,3387688513,Zapopan,evento,Plaza Obelie
C-A10C24F30C,2026-09-11 18:41:53,Valeria Ortiz,valeria.ortiz.67@obelie.mx,3358596873,Tlajomulco,mayoreo,Plaza Obelie
C-1E70669E91,2026-09-11 18:41:53,Andres Molina,andres.molina.23@obelie.mx,3382672552,Tlajomulco,nuevo,Sur
C-06C9BB0C83,2026-09-11 18:41:54,Hugo Salazar,hugo.salazar.74@obelie.mx,3333029077,Tlaquepaque,mayoreo,Sur
C-4FF9EA5D64,2026-09-11 18:41:54,Ricardo Flores,ricardo.flores.72@obelie.mx,3361579016,Zapopan,evento,Sur
C-A2E4E76302,2026-09-11 18:41:55,Sofia Ramirez,sofia.ramirez.47@obelie.mx,3397633098,Tlaquepaque,frecuente,Centro
C-D55726E6EA,2026-09-11 18:41:56,Ricardo Flores,ricardo.flores.56@obelie.mx,3384801046,Guadalajara,mayoreo,Sur
C-E543C26536,2026-09-11 18:41:57,Ricardo Flores,ricardo.flores.57@obelie.mx,3334011176,Zapopan,nuevo,Centro
C-647F16223D,2026-09-11 18:41:57,Andres Molina,andres.molina.63@obelie.mx,3385509502,Tonalá,mayoreo,Sur
C-27C4915A2D,2026-09-11 18:41:58,Paola Nunez,paola.nunez.20@obelie.mx,3348597416,Zapopan,frecuente,Norte
C-DA9EC714DC,2026-09-11 18:41:58,Camila Herrera,camila.herrera.60@obelie.mx,3354535209,Tonalá,nuevo,Norte
C-DF99B6F2A9,2026-09-11 18:41:59,Jorge Castillo,jorge.castillo.59@obelie.mx,3390113384,Tlaquepaque,frecuente,Norte
C-9FFD0542BB,2026-09-11 18:42:00,Valeria Ortiz,valeria.ortiz.64@obelie.mx,3389859358,Tlajomulco,nuevo,Centro
C-F170A8B672,2026-09-11 18:42:00,Hugo Salazar,hugo.salazar.42@obelie.mx,3367779231,Tlajomulco,nuevo,Sur
C-6EBD806C24,2026-09-11 18:42:01,Ricardo Flores,ricardo.flores.70@obelie.mx,3354962854,Tlaquepaque,mayoreo,Plaza Obelie
C-CAD00A34D4,2026-09-11 18:42:01,Mateo Aguilar,mateo.aguilar.90@obelie.mx,3387553639,Tlajomulco,mayoreo,Plaza Obelie
C-94AD52EA75,2026-09-11 18:42:02,Mateo Aguilar,mateo.aguilar.72@obelie.mx,3369516374,Tonalá,nuevo,Norte
C-E58669C536,2026-09-11 18:42:03,Elena Vargas,elena.vargas.12@obelie.mx,3376235320,Tlajomulco,mayoreo,Centro
C-EA6A58C281,2026-09-11 18:42:03,Camila Herrera,camila.herrera.72@obelie.mx,3385463469,Tlaquepaque,nuevo,Plaza Obelie
C-80D86A391E,2026-09-11 18:42:04,Fernando Diaz,fernando.diaz.98@obelie.mx,3354417483,Tonalá,evento,Centro
C-98E6194CDA,2026-09-11 18:42:05,Ricardo Flores,ricardo.flores.69@obelie.mx,3389808973,Tlaquepaque,frecuente,Norte
C-884294337D,2026-09-11 18:42:06,Andres Molina,andres.molina.37@obelie.mx,3352888666,Tonalá,nuevo,Sur
C-D28A8EB7F7,2026-09-11 18:42:06,Hugo Salazar,hugo.salazar.51@obelie.mx,3324111663,Tlaquepaque,evento,Norte
C-568549C243,2026-09-11 18:42:07,Camila Herrera,camila.herrera.29@obelie.mx,3318205332,Tlaquepaque,mayoreo,Sur
